openalex_id	university	title	keep	pdf_url	status	detail	timestamp
W4408693613	UDCLV	Through-Time Models for the Protection and Conservation of Port Areas: From 2D Data to 4D Analysis	no	https://www.mdpi.com/2504-446X/9/4/227/pdf?version=1742543395	SKIPPED	keep != yes	2026-03-29T13:46:10.109774
W4409118278	UDCLV	Tecnologie digitali per la documentazione dell’architettura. La fortezza di Gardiki a Corfù	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109780
W4409118329	UDCLV	La conoscenza del patrimonio fortificato di Terraloggia in Pago Veiano. Rilievi e prime considerazioni	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109785
W4409118457	UDCLV	Il rilievo delle strutture fortificate sull’isola di Spinalonga in Grecia	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109790
W7106643283	UDCLV	4D monitoring of port areas through photogramemtry	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109798
W4415055675	UDCLV	Commotio Cordis in Sudden Cardiac Death in the Young: A State-of-the-Art Review	no	https://www.imrpress.com/journal/RCM/26/9/10.31083/RCM43357/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109803
W2971480543	UMA	Precision Agriculture Techniques and Practices: From Considerations to Applications	no	https://www.mdpi.com/1424-8220/19/17/3796/pdf?version=1567419401	SKIPPED	keep != yes	2026-03-29T13:46:10.109808
W3117126124	UMA	The SuperCam Instrument Suite on the NASA Mars 2020 Rover: Body Unit and Combined System Tests	no	https://link.springer.com/content/pdf/10.1007/s11214-020-00777-5.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109815
W2049207102	UMA	Multi-hierarchical semantic maps for mobile robotics	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109820
W2142111022	UMA	Experimental kinematics for wheeled skid-steer mobile robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109825
W3134438919	UMA	Wireless Power Transfer Technologies Applied to Electric Vehicles: A Review	no	https://www.mdpi.com/1996-1073/14/6/1547/pdf?version=1615894435	SKIPPED	keep != yes	2026-03-29T13:46:10.109832
W4388304591	UMA	Strengthening Privacy and Data Security in Biomedical Microelectromechanical Systems by IoT Communication Security and Protection in Smart Healthcare	no	https://www.mdpi.com/1424-8220/23/21/8944/pdf?version=1698998009	SKIPPED	keep != yes	2026-03-29T13:46:10.109838
W2097771816	UMA	Toward a Unified Bayesian Approach to Hybrid Metric--Topological SLAM	no	https://doi.org/10.1109/TRO.2008.918049	SKIPPED	keep != yes	2026-03-29T13:46:10.109844
W2028983002	UMA	Pure-Pursuit Reactive Path Tracking for Nonholonomic Mobile Robots with a 2D Laser Scanner	no	https://asp-eurasipjournals.springeropen.com/counter/pdf/10.1155/2009/935237	SKIPPED	keep != yes	2026-03-29T13:46:10.109850
W2890994122	UMA	A Self‐Folding Polymer Film Based on Swelling Metal–Organic Frameworks	no	https://ddd.uab.cat/record/206949	SKIPPED	keep != yes	2026-03-29T13:46:10.109856
W2110602548	UMA	Metabolomic profiling in tomato reveals diel compositional changes in fruit affected by source–sink relationships	no	https://academic.oup.com/jxb/article-pdf/66/11/3391/17137531/erv151.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109861
W2168494849	UMA	Overcoming the Slow Recovery of MOX Gas Sensors through a System Modeling Approach	no	https://www.mdpi.com/1424-8220/12/10/13664/pdf?version=1403319113	SKIPPED	keep != yes	2026-03-29T13:46:10.109868
W3158476941	UMA	Promises and trust in human–robot interaction	no	https://www.nature.com/articles/s41598-021-88622-9.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109874
W2098928970	UMA	Power Consumption Modeling of Skid-Steer Tracked Mobile Robots on Rigid Terrain	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109878
W2604924211	UMA	Evaluating the Child–Robot Interaction of the NAOTherapist Platform in Pediatric Rehabilitation	no	http://hdl.handle.net/10016/29425	SKIPPED	keep != yes	2026-03-29T13:46:10.109883
W2005870597	UMA	Three Realizations and Comparison of Hardware for Piezoresistive Tactile Sensors	no	https://www.mdpi.com/1424-8220/11/3/3249/pdf?version=1403314490	SKIPPED	keep != yes	2026-03-29T13:46:10.109891
W2169003662	UMA	Control Architecture for Human–Robot Integration: Application to a Robotic Wheelchair	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109896
W2099287185	UMA	A pure probabilistic approach to range-only SLAM	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109901
W2155147723	UMA	A Novel Measure of Uncertainty for Mobile Robot SLAM with Rao—Blackwellized Particle Filters	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109905
W1531480177	UMA	Extrinsic calibration of a 2d laser-rangefinder and a camera based on scene corners	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109910
W1572277230	UMA	Mobile robot trajectory planning with dynamic and kinematic constraints	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109917
W3137777970	UMA	Optimization of 5G Networks for Smart Logistics	no	https://www.mdpi.com/1996-1073/14/6/1758/pdf?version=1616581417	SKIPPED	keep != yes	2026-03-29T13:46:10.109922
W2146230014	UMA	A medical robotic assistant for minimally invasive surgery	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109927
W4229008871	UMA	Classifying resilience approaches for protecting smart grids against cyber threats	no	https://link.springer.com/content/pdf/10.1007/s10207-022-00594-7.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109931
W2559165932	UMA	ExCITE Project: A Review of Forty-Two Months of Robotic Telepresence Technology Evolution	no	http://urn.kb.se/resolve?urn=urn:nbn:se:oru:diva-55144	SKIPPED	keep != yes	2026-03-29T13:46:10.109937
W4213095868	UMA	Integrating Social Assistive Robots, IoT, Virtual Communities and Smart Objects to Assist at-Home Independently Living Elders: the MoveCare Project	no	https://doi.org/10.1007/s12369-021-00843-0	SKIPPED	keep != yes	2026-03-29T13:46:10.109942
W2140464197	UMA	A new multi-criteria optimization strategy for shared control in wheelchair assisted navigation	no	https://hdl.handle.net/10630/34155	SKIPPED	keep != yes	2026-03-29T13:46:10.109952
W2908462058	UMA	A Framework for Analyzing Fog-Cloud Computing Cooperation Applied to Information Processing of UAVs	no	https://downloads.hindawi.com/journals/wcmc/2019/7497924.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109958
W1984884934	UMA	Steering the Last Trailer as a Virtual Tractor for Reversing Vehicles With Passive On- and Off-Axle Hitches	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109963
W2414941611	UMA	Planar odometry from a radial laser scanner. A range flow-based approach	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109972
W4308112888	UMA	Exploring the antecedents of customers’ willingness to use service robots in restaurants	no	https://link.springer.com/content/pdf/10.1007/s11628-022-00509-5.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109976
W2171250856	UMA	Designing a robotic gripper for harvesting horticulture products	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110002
W1558833512	UMA	A Software Product Line Process to Develop Agents for the IoT	no	https://www.mdpi.com/1424-8220/15/7/15640/pdf?version=1435905666	SKIPPED	keep != yes	2026-03-29T13:46:10.110008
W2177965535	UMA	THERAPIST: Towards an Autonomous Socially Interactive Robot for Motor and Neurorehabilitation Therapies for Children	no	https://doi.org/10.2196/rehab.3151	SKIPPED	keep != yes	2026-03-29T13:46:10.110013
W1583158686	UMA	Testing a Fully Autonomous Robotic Salesman in Real Scenarios	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110019
W4224233587	UMA	Exploring planet geology through force-feedback telemanipulation from orbit	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110023
W2109731149	UMA	A New Approach for Large-Scale Localization and Mapping: Hybrid Metric-Topological SLAM	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110028
W1977229594	UMA	Breeding Terrains with Genetic Terrain Programming: The Evolution of Terrain Generators	no	https://downloads.hindawi.com/journals/ijcgt/2009/125714.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110032
W1975550062	UMA	A SURVEY OF VISION-BASED ARCHITECTURES FOR ROBOT LEARNING BY IMITATION	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110038
W2075773085	UMA	Recent Development in Optical Chemical Sensors Coupling with Flow Injection Analysis	no	https://www.mdpi.com/1424-8220/6/10/1245/pdf?version=1403302205	SKIPPED	keep != yes	2026-03-29T13:46:10.110046
W3126167901	UMA	Information-Driven Gas Source Localization Exploiting Gas and Wind Local Measurements for Autonomous Mobile Robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110051
W2839389	UMA	Towards a methodology for longitudinal evaluation of social robotic telepresence for elderly	no	http://urn.kb.se/resolve?urn=urn:nbn:se:oru:diva-24195	SKIPPED	keep != yes	2026-03-29T13:46:10.110056
W3094132579	UMA	A Survey of End-to-End Solutions for Reliable Low-Latency Communications in 5G Networks	no	https://ieeexplore.ieee.org/ielx7/6287639/8948470/09234518.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110063
W2111233739	UMA	Automation of the Arm-Aided Climbing Maneuver for Tracked Mobile Manipulators	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110068
W2099291701	UMA	Consistent observation grouping for generating metric-topological maps that improves robot localization	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110073
W2091206579	UMA	Boresight Calibration of Construction Misalignments for 3D Scanners Built with a 2D Laser Rangefinder Rotating on Its Optical Center	no	https://www.mdpi.com/1424-8220/14/11/20025/pdf?version=1414155911	SKIPPED	keep != yes	2026-03-29T13:46:10.110081
W2122094928	UMA	A Kalman filter based approach to probabilistic gas distribution mapping	no	http://urn.kb.se/resolve?urn=urn:nbn:se:oru:diva-32672	SKIPPED	keep != yes	2026-03-29T13:46:10.110087
W2608312264	UMA	Automatic Assessment of a Rollator-User’s Condition During Rehabilitation Using the i-Walker Platform	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110092
W2914772737	UMA	Transferring Know-How for an Autonomous Camera Robotic Assistant	no	https://www.mdpi.com/2079-9292/8/2/224/pdf?version=1550469846	SKIPPED	keep != yes	2026-03-29T13:46:10.110098
W2095587606	UMA	Static Tip-Over Stability Analysis for a Robotic Vehicle With a Single-Axle Trailer on Slopes Based on Altered Supporting Polygons	no	https://hdl.handle.net/10630/34025	SKIPPED	keep != yes	2026-03-29T13:46:10.110104
W3183737582	UMA	5G for Construction: Use Cases and Solutions	no	https://www.mdpi.com/2079-9292/10/14/1713/pdf?version=1626675161	SKIPPED	keep != yes	2026-03-29T13:46:10.110109
W1681206739	UMA	Assistive navigation of a robotic wheelchair using a multihierarchical model of the environment1	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110114
W2909547091	UMA	Integration of a Mobile Node into a Hybrid Wireless Sensor Network for Urban Environments	no	https://www.mdpi.com/1424-8220/19/1/215/pdf?version=1547018961	SKIPPED	keep != yes	2026-03-29T13:46:10.110119
W2113999015	UMA	A Description of the SENA Robotic Wheelchair	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110124
W2951090529	UMA	Automatic Multi-Sensor Extrinsic Calibration For Mobile Robots	no	https://arxiv.org/pdf/1906.04670	SKIPPED	keep != yes	2026-03-29T13:46:10.110128
W2773784025	UMA	A web-based solution for robotic telepresence	no	https://doi.org/10.1177/1729881417743738	SKIPPED	keep != yes	2026-03-29T13:46:10.110134
W4320406268	UMA	Seeking at-home long-term autonomy of assistive mobile robots through the integration with an IoT-based monitoring system	no	https://re.public.polimi.it/bitstream/11311/1227877/6/11311-1227877_Luperto.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110138
W2987957049	UMA	Effects of Neurodynamic Mobilizations on Pain Hypersensitivity in Patients With Hand Osteoarthritis Compared to Robotic Assisted Mobilization: A Randomized Controlled Trial	no	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acr.24103	SKIPPED	keep != yes	2026-03-29T13:46:10.110145
W2081110738	UMA	Simplified power consumption modeling and identification for wheeled skid-steer robotic vehicles on hard horizontal ground	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110152
W2587823042	UMA	A Model-Driven Approach to Enable Adaptive QoS in DDS-Based Middleware	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110157
W155233204	UMA	Hierarchical Planning in a Mobile Robot for Map Learning and Navigation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110164
W2126081148	UMA	Architecture of a tactile sensor suite for artificial hands based on FPGAs	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110169
W3150740072	UMA	5G Numerologies Assessment for URLLC in Industrial Communications	no	https://www.mdpi.com/1424-8220/21/7/2489/pdf?version=1617940033	SKIPPED	keep != yes	2026-03-29T13:46:10.110173
W3217391420	UMA	The Internet of Cooperative Agents Architecture (X-IoCA) for Robots, Hybrid Sensor Networks, and MEC Centers in Complex Environments: A Search and Rescue Case Study	no	https://www.mdpi.com/1424-8220/21/23/7843/pdf?version=1638167310	SKIPPED	keep != yes	2026-03-29T13:46:10.110182
W4296368370	UMA	LIDAR-based autonomous navigation method for an agricultural mobile robot in strawberry greenhouse: AgriEco Robot	no	https://doi.org/10.3934/electreng.2022019	SKIPPED	keep != yes	2026-03-29T13:46:10.110188
W2112875855	UMA	Autonomic Wireless Sensor Networks: A Systematic Literature Review	no	https://downloads.hindawi.com/journals/js/2014/782789.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110194
W1965463277	UMA	THERAPIST: Towards an Autonomous Socially Interactive Robot for Motor and Neurorehabilitation Therapies for Children	no	http://hdl.handle.net/10016/22029	SKIPPED	keep != yes	2026-03-29T13:46:10.110202
W2587449023	UMA	Using learning from demonstration to generate real-time guidance for haptic shared control	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110207
W2140890469	UMA	Efficiency based reactive shared control for collaborative human/robot navigation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110212
W2038199603	UMA	Infrared local positioning system using phase differences	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110220
W2561067148	UMA	Enabling Low Latency Services on LTE Networks	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110224
W1495571326	UMA	Wheelchair navigation with an audio-cued, two-class motor imagery-based brain-computer interface system	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110228
W2521605145	UMA	Navigation in multiobjective optimization methods	no	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mcda.1599	SKIPPED	keep != yes	2026-03-29T13:46:10.110237
W2561623370	UMA	Caster-leg aided maneuver for negotiating surface discontinuities with a wheeled skid-steer mobile robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110242
W3102033119	UMA	Reactive Navigation on Natural Environments by Continuous Classification of Ground Traversability	no	https://www.mdpi.com/1424-8220/20/22/6423/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110247
W4295102609	UMA	Geometry with a STEM and Gamification Approach: A Didactic Experience in Secondary Education	no	https://www.mdpi.com/2227-7390/10/18/3252/pdf?version=1662552748	SKIPPED	keep != yes	2026-03-29T13:46:10.110252
W4386246024	UMA	Life Cycle Assessment of Rare Earth Elements-Free Permanent Magnet Alternatives: Sintered Ferrite and Mn–Al–C	no	https://doi.org/10.1021/acssuschemeng.3c02984	SKIPPED	keep != yes	2026-03-29T13:46:10.110265
W2966464212	UMA	Direct normal irradiance modeling: Evaluating the impact on accuracy of worldwide gridded aerosol databases	no	https://aip.scitation.org/doi/pdf/10.1063/1.5117710	SKIPPED	keep != yes	2026-03-29T13:46:10.110272
W2089036450	UMA	Assistive technologies for the new generation of senior citizens: the SHARE-it approach	no	https://doi.org/10.1504/ijcih.2010.034130	SKIPPED	keep != yes	2026-03-29T13:46:10.110279
W2116346216	UMA	Construction and calibration of a low-cost 3D laser scanner with 360° field of view for mobile robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110284
W3193286029	UMA	ViMantic, a distributed robotic architecture for semantic mapping in indoor environments	no	https://doi.org/10.1016/j.knosys.2021.107440	SKIPPED	keep != yes	2026-03-29T13:46:10.110291
W2148201546	UMA	A two-class self-paced BCI to control a robot in four directions	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110296
W2126361313	UMA	Characterization of a radial laser scanner for mobile robot navigation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110301
W2980353055	UMA	Towards Long-Term Deployment of a Mobile Robot for at-Home Ambient Assisted Living of the Elderly	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110305
W3164247201	UMA	OUP accepted manuscript	no	https://arxiv.org/pdf/2105.13145	SKIPPED	keep != yes	2026-03-29T13:46:10.110310
W2114780819	UMA	Biometrically Modulated Collaborative Control for an Assistive Wheelchair	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110315
W2214740890	UMA	A minimal solution for the calibration of a 2D laser-rangefinder and a camera based on scene corners	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110319
W2017571100	UMA	A Novel Biologically Inspired Attention Mechanism for a Social Robot	no	https://asp-eurasipjournals.springeropen.com/counter/pdf/10.1155/2011/841078	SKIPPED	keep != yes	2026-03-29T13:46:10.110324
W3194591472	UMA	Adaptive Underactuated Finger With Active Rolling Surface	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110330
W4297094910	UMA	Smart Rollators Aid Devices: Current Trends and Challenges	no	https://hdl.handle.net/10630/30040	SKIPPED	keep != yes	2026-03-29T13:46:10.110334
W3027850070	UMA	Towards long term acceptance of Socially Assistive Robots in retirement houses: use case definition	no	https://doi.org/10.1109/ICARSC49921.2020.9096080	SKIPPED	keep != yes	2026-03-29T13:46:10.110339
W4380569255	UMA	Exploring the opportunities and risks of aerial monitoring for biodiversity conservation	no	https://bristoluniversitypressdigital.com/downloadpdf/journals/gscj/aop/article-10.1332-TIOK6806/article-10.1332-TIOK6806.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110344
W2889607033	UMA	Robust Planar Odometry Based on Symmetric Range Flow and Multiscan Alignment	no	https://hdl.handle.net/10630/29845	SKIPPED	keep != yes	2026-03-29T13:46:10.110350
W2537863368	UMA	Virtual steering limitations for reversing an articulated vehicle with off-axle passive trailers	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110355
W4200570189	UMA	Efficient semantic place categorization by a robot through active line-of-sight selection	no	https://doi.org/10.1016/j.knosys.2021.108022	SKIPPED	keep != yes	2026-03-29T13:46:10.110360
W2029830487	UMA	Efficiency based modulation for wheelchair driving collaborative control	no	https://hdl.handle.net/10630/37545	SKIPPED	keep != yes	2026-03-29T13:46:10.110366
W2772629847	UMA	Integrating the users in the design of a robot for making Comprehensive Geriatric Assessments (CGA) to elderly people in care centers	no	https://e-archivo.uc3m.es/bitstreams/27bc7c7a-1b47-4c24-99aa-c2d7bca6564c/download	SKIPPED	keep != yes	2026-03-29T13:46:10.110371
W2152974205	UMA	An hierarchical approach to grid-based and topological maps integration for autonomous indoor navigation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110377
W1556319645	UMA	Steerability analysis on slopes of a mobile robot with a ground contact arm	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110382
W2145967676	UMA	Center of gravity estimation and control for a field mobile robot with a heavy manipulator	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110386
W2885740660	UMA	Towards Odor-Sensitive Mobile Robots	no	https://riuma.uma.es/xmlui/bitstream/10630/16050/7/2018-04-02_owards_Odor-Sensitive_Mobile_Robots-mapirweb.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110391
W2808178094	UMA	Evaluation of Switch and Continuous Navigation Paradigms to Command a Brain-Controlled Wheelchair	no	https://www.frontiersin.org/articles/10.3389/fnins.2018.00438/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110396
W4205775512	UMA	Design, Testing, and Evolution of Mars Rover Testbeds: European Space Agency Planetary Exploration	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110402
W4367845324	UMA	The burst observer and optical transient exploring system in the multi-messenger astronomy era	no	https://www.frontiersin.org/articles/10.3389/fspas.2023.952887/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110407
W4398236358	UMA	Enhancing human–robot collaborative transportation through obstacle-aware vibrotactile warning and virtual fixtures	no	https://doi.org/10.1016/j.robot.2024.104725	SKIPPED	keep != yes	2026-03-29T13:46:10.110412
W1594691068	UMA	Efficient Reactive Navigation with Exact Collision Determination for 3D Robot Shapes	no	https://journals.sagepub.com/doi/pdf/10.5772/60563	SKIPPED	keep != yes	2026-03-29T13:46:10.110418
W2058713655	UMA	Driver assistance system for backward maneuvers in passive multi-trailer vehicles	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110424
W2076759161	UMA	Delay Tracking of Spread-Spectrum Signals for Indoor Optical Ranging	no	https://www.mdpi.com/1424-8220/14/12/23176/pdf?version=1417772987	SKIPPED	keep != yes	2026-03-29T13:46:10.110432
W2158655869	UMA	Using LEGO robots with LabVIEW for a Summer School on Mechatronics	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110437
W2039705536	UMA	Towards a cognitive camera robotic assistant	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110441
W2162693888	UMA	SANCHO, a fair host robot. A description	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110448
W3104446661	UMA	Experimental Validation of a Robotic Stretcher for Casualty Evacuation in a Man-Made Disaster Exercise	no	https://hdl.handle.net/10630/20416	SKIPPED	keep != yes	2026-03-29T13:46:10.110452
W2140967984	UMA	Adaptive cartesian motion control approach for a surgical robotic cameraman	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110458
W1989253453	UMA	An Entropy-Based Measurement of Certainty in Rao-Blackwellized Particle Filter Mapping	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110462
W2946967339	UMA	Automatic Generation of Labeled 3D Point Clouds of Natural Environments with Gazebo	no	https://hdl.handle.net/10630/29607	SKIPPED	keep != yes	2026-03-29T13:46:10.110470
W3024673962	UMA	Proprioceptive Estimation of Forces Using Underactuated Fingers for Robot-Initiated pHRI	no	https://doi.org/10.3390/s20102863	SKIPPED	keep != yes	2026-03-29T13:46:10.110475
W3122571235	UMA	Jupyter Notebooks in Undergraduate Mobile Robotics Courses: Educational Tool and Case Study	no	https://doi.org/10.3390/app11030917	SKIPPED	keep != yes	2026-03-29T13:46:10.110480
W4293413794	UMA	On Managing Knowledge for MAPE-K Loops in Self-Adaptive Robotics Using a Graph-Based Runtime Model	no	https://www.mdpi.com/2076-3417/12/17/8583/pdf?version=1661930069	SKIPPED	keep != yes	2026-03-29T13:46:10.110485
W4313502569	UMA	Enabling Remote Responder Bio-Signal Monitoring in a Cooperative Human–Robot Architecture for Search and Rescue	no	https://www.mdpi.com/1424-8220/23/1/49/pdf?version=1671618680	SKIPPED	keep != yes	2026-03-29T13:46:10.110491
W4388570113	UMA	Digital competences in research: creativity and entrepreneurship as essential predictors for teacher training	no	https://link.springer.com/content/pdf/10.1007/s40692-023-00299-3.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110498
W3139425640	UMA	Upper-Limb Kinematic Parameter Estimation and Localization Using a Compliant Robotic Manipulator	no	https://ieeexplore.ieee.org/ielx7/6287639/9312710/09381204.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110504
W4320059792	UMA	Integrating ROS and Android for Rescuers in a Cloud Robotics Architecture: Application to a Casualty Evacuation Exercise	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110522
W2165996900	UMA	Navigation skills based profiling for collaborative wheelchair control	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110528
W3042027881	UMA	Mixed-Methods Analysis of Emotional Quality in Sports Organizations: Facial Expressions of Child Users of Sports Services as Data	no	https://www.frontiersin.org/articles/10.3389/fpsyg.2020.01199/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110533
W1992350889	UMA	Mobile robot path planning for fine‐grained and smooth path spcification	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110539
W2092794047	UMA	Asistente Robótico Socialmente Interactivo para Terapias de Rehabilitación Motriz con Pacientes de Pediatría	no	https://polipapers.upv.es/index.php/RIAI/article/download/9414/9397	SKIPPED	keep != yes	2026-03-29T13:46:10.110544
W2131352681	UMA	Efficiency based collaborative control modulated by biometrics for wheelchair assisted navigation	no	https://hdl.handle.net/10630/37660	SKIPPED	keep != yes	2026-03-29T13:46:10.110550
W3150463041	UMA	Collaborative Robotic Assistant Platform for Endonasal Surgery: Preliminary In-Vitro Trials	no	https://doi.org/10.3390/s21072320	SKIPPED	keep != yes	2026-03-29T13:46:10.110555
W1347505	UMA	PATH TRACKING FOR MOBILE ROBOTS WITH A TRAILER	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110560
W2123506459	UMA	Control movement scheme based on manipulability concept for a surgical robotic assistant	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110565
W3149546274	UMA	Fieldwork and Field Trials in Hospitals: Co-Designing A Robotic Solution to Support Data Collection in Geriatric Assessment	no	https://www.mdpi.com/2076-3417/11/7/3046/pdf?version=1617937781	SKIPPED	keep != yes	2026-03-29T13:46:10.110570
W4311377265	UMA	CLARA: Building a Socially Assistive Robot to Interact with Elderly People	no	https://www.mdpi.com/2411-9660/6/6/125/pdf?version=1670925822	SKIPPED	keep != yes	2026-03-29T13:46:10.110575
W2606209612	UMA	Lázaro: Robot Móvil dotado de Brazo para Contacto con el Suelo	no	https://polipapers.upv.es/index.php/RIAI/article/download/9222/9257	SKIPPED	keep != yes	2026-03-29T13:46:10.110581
W2047215744	UMA	Effects of terrain irregularities on wheeled mobile robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110586
W2789738560	UMA	Field Navigation Using Fuzzy Elevation Maps Built with Local 3D Laser Scans	no	https://www.mdpi.com/2076-3417/8/3/397/pdf?version=1520511675	SKIPPED	keep != yes	2026-03-29T13:46:10.110590
W2172229934	UMA	Driver Assistance System for Passive Multi-Trailer Vehicles with Haptic Steering Limitations on the Leading Unit	no	https://www.mdpi.com/1424-8220/13/4/4485/pdf?version=1403326189	SKIPPED	keep != yes	2026-03-29T13:46:10.110596
W4358642	UMA	A Mobile Robots Trajectory Planning Approach under Motion Restrictions	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110604
W2744714605	UMA	Simultaneous estimation of human and exoskeleton motion: A simplified protocol	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110608
W3207557670	UMA	Extending the Evaluation of Social Assistive Robots With Accessibility Indicators: The AUSUS Evaluation Framework	no	http://hdl.handle.net/10016/39593	SKIPPED	keep != yes	2026-03-29T13:46:10.110613
W4375851120	UMA	KNIT: Ontology reusability through knowledge graph exploration	no	https://doi.org/10.1016/j.eswa.2023.120239	SKIPPED	keep != yes	2026-03-29T13:46:10.110619
W2129049754	UMA	An architecture for cognitive human-robot integration. Application to rehabilitation robotics	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110623
W204411021	UMA	A CBR based pure reactive layer for autonomous robot navigation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110628
W2615089272	UMA	Neural manual vs. robotic assisted mobilization to improve motion and reduce pain hypersensitivity in hand osteoarthritis: study protocol for a randomized controlled trial	no	https://www.jstage.jst.go.jp/article/jpts/29/5/29_jpts-2016-925/_pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110635
W2767532628	UMA	Gas source localization strategies for teleoperated mobile robots. An experimental analysis	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110641
W2056923754	UMA	Collapsible cubes: Removing overhangs from 3D point clouds to build local navigable elevation maps	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110646
W2911089549	UMA	Integration of a Canine Agent in a Wireless Sensor Network for Information Gathering in Search and Rescue Missions	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110653
W3089072567	UMA	Measuring Quality of Service in a Robotized Comprehensive Geriatric Assessment Scenario	no	https://www.mdpi.com/2076-3417/10/18/6618/pdf?version=1600774693	SKIPPED	keep != yes	2026-03-29T13:46:10.110659
