university	name	paper_count	affiliation_status	affiliations	topics	paper_ids	paper_titles	paper_years
UMA	Sandro Hurtado	2	confirmed	Universidad de Málaga; Instituto de Investigación Biomédica de Málaga; Software (Spain); Institute of Software; Biomedical Research Institute	Algorithm; Artificial intelligence; Computer science; Data science; Deep learning; Genetic algorithm; Health care; Human–computer interaction	W4404561936; W4285612782	Model-agnostic local explanation: Multi-objective genetic algorithm explainer; Human Activity Recognition From Sensorised Patient's Data in Healthcare: A Streaming Deep Learning-Based Approach.	2024; 2022
UMA	Ismael Navas‐Delgado	2	confirmed	Universidad de Málaga; Instituto de Investigación Biomédica de Málaga; Software (Spain); Biomedical Research Institute	Algorithm; Artificial intelligence; Computer science; Data science; Deep learning; Genetic algorithm; Health care; Human–computer interaction	W4404561936; W4285612782	Model-agnostic local explanation: Multi-objective genetic algorithm explainer; Human Activity Recognition From Sensorised Patient's Data in Healthcare: A Streaming Deep Learning-Based Approach.	2024; 2022
UMA	Pablo Sanguinetti	2	confirmed	Universidad de Málaga	Alien; Anxiety; History; Media studies; Newspaper; Political science; Psychology	W4404122645; W4412786490	An Alien in the Newsroom: AI Anxiety in European and American Newspapers; La cobertura sobre IA en los médios de comunicación: una scoping review	2024; 2025
UMA	Bella Palomo	2	confirmed	Universidad de Málaga	Alien; Anxiety; Chemistry; Corporate governance; Environmental chemistry; Environmental regulation; History; Media studies; Newspaper; Political science; Psychology	W4404122645; W4405123149	An Alien in the Newsroom: AI Anxiety in European and American Newspapers; Editorial: Self-regulation and co-regulation as governance solution	2024; 2024
UMA	Attila Biró	2	confirmed	Instituto de Investigación Biomédica de Málaga; Universidad de Málaga; Universitatea de Medicină, Farmacie, Științe și Tehnologie „George Emil Palade” din Târgu Mureș	Anxiety; Artificial intelligence; Cognitive psychology; Computer science; Convolutional neural network; Glossary; Human–computer interaction; Mental health; Multimedia; Natural language processing; Optical character recognition; Parsing; Psychology; Sentiment analysis; Text mining; Vocabulary	W4389624963; W4362466625	Precognition of mental health and neurogenerative disorders using AI-parsed text and sentiment analysis; Synthetized Multilanguage OCR Using CRNN and SVTR Models for Realtime Collaborative Tools	2023; 2023
UMA	Antonio Cuesta‐Vargas	2	confirmed	Instituto de Investigación Biomédica de Málaga; Universidad de Málaga; Queensland University of Technology	Anxiety; Artificial intelligence; Cognitive psychology; Computer science; Convolutional neural network; Glossary; Human–computer interaction; Mental health; Multimedia; Natural language processing; Optical character recognition; Parsing; Psychology; Sentiment analysis; Text mining; Vocabulary	W4389624963; W4362466625	Precognition of mental health and neurogenerative disorders using AI-parsed text and sentiment analysis; Synthetized Multilanguage OCR Using CRNN and SVTR Models for Realtime Collaborative Tools	2023; 2023
UMA	Isabel Moreno‐Indias	2	confirmed	Instituto de Investigación Biomédica de Málaga; Universidad de Málaga	Bioinformatics; Biology; Comparability; Computational biology; Computer science; Data science; Exploit; Field (mathematics); Health care; Human microbiome; Key (lock); Microbiome; Risk analysis (engineering); Volume (thermodynamics)	W4386921745; W4403442497	Advancing microbiome research with machine learning: key findings from the ML4Microbiome COST action; Editorial: Microbiome and machine learning, volume II	2023; 2024
UMA	Haedar Emad Sharef Alsafi	2	confirmed	Universidad de Málaga; Istanbul Topkapi University	Algorithm; Artificial intelligence; Artificial neural network; Block (permutation group theory); Blockchain; Computer science; Confidentiality; Data center; Data mining; Interpretability; Machine learning; Medical record; Normalization (sociology); Outlier; Pattern recognition (psychology); Reliability (semiconductor)	W4399217027; W4210632374	Use Harris Hawks Optimization (HHO) Algorithm based on Artificial Neural Network for liver disease diagnosis; Patient privacy in smart cities by blockchain technology and feature selection with Harris Hawks Optimization (HHO) algorithm and machine learning	2024; 2022
UMA	Jorge Munilla	2	confirmed	Universidad de Málaga; Istanbul Topkapi University	Algorithm; Artificial intelligence; Artificial neural network; Block (permutation group theory); Blockchain; Computer science; Confidentiality; Data center; Data mining; Interpretability; Machine learning; Medical record; Normalization (sociology); Outlier; Pattern recognition (psychology); Reliability (semiconductor)	W4399217027; W4210632374	Use Harris Hawks Optimization (HHO) Algorithm based on Artificial Neural Network for liver disease diagnosis; Patient privacy in smart cities by blockchain technology and feature selection with Harris Hawks Optimization (HHO) algorithm and machine learning	2024; 2022
UMA	José Galeas	2	confirmed	Universidad de Málaga	Architecture; Artificial intelligence; Behavior-based robotics; Causal model; Computer science; Episodic memory; Human–computer interaction; Matching (statistics); Natural (archaeology); Natural language; Natural language understanding; Process (computing); Robot; Software; Variation (astronomy)	W4413206531; W4414923573	Building a Self-Explanatory Social Robot on the Basis of an Explanation-Oriented Runtime Knowledge Model; Personalized causal explanations of a robot’s behavior	2025; 2025
UMA	Antonio Bandera	2	confirmed	Universidad de Málaga	Architecture; Artificial intelligence; Behavior-based robotics; Causal model; Computer science; Episodic memory; Human–computer interaction; Matching (statistics); Natural (archaeology); Natural language; Natural language understanding; Process (computing); Robot; Software; Variation (astronomy)	W4413206531; W4414923573	Building a Self-Explanatory Social Robot on the Basis of an Explanation-Oriented Runtime Knowledge Model; Personalized causal explanations of a robot’s behavior	2025; 2025
UMA	Francisco Sendra‐Portero	2	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Machine learning; Medical education; Medicine; Perception; Primary (astronomy); Primary hyperparathyroidism; Psychology; Radiology; Specialty	W4316465182; W4409776645	Impact of the Rise of Artificial Intelligence in Radiology: What Do Students Think?; Advanced radiomic prediction of osteoporosis in primary hyperparathyroidism: a machine learning-based analysis of CT images	2023; 2025
UMA	Juan A. G. Ranea	2	confirmed	Universidad de Málaga; Clinica Universidad de Navarra; Instituto de Salud Carlos III; Centre for Biomedical Network Research on Rare Diseases; Andalusian Centre for Nanomedicine and Biotechnology	Biological network; Cluster analysis; Computational biology; Computer science; Embedding; Genomic medicine; Graph embedding; Internal medicine; Interpretability; Medicine; Scalability; Theoretical computer science; Traditional medicine; Workflow	W4402884844; W4412103210	Playing catching up: Proceedings of the 1st Spanish conference on genomic medicine; Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	2024; 2025
UMA	Jose A.Santoyo-Ramón	2	confirmed	Universidad de Málaga	Activities of daily living; Activity recognition; Artificial intelligence; Binary classification; Class (philosophy); Computer science; Hyperparameter; Machine learning; Random forest; Wearable computer	W3217657661; W3195445035	A study on the impact of the users’ characteristics on the performance of wearable fall detection systems; A Study of One-Class Classification Algorithms for Wearable Fall Sensors	2021; 2021
UMA	José Manuel Bermúdez Cano	2	confirmed	Universidad de Málaga	Activities of daily living; Activity recognition; Artificial intelligence; Binary classification; Class (philosophy); Computer science; Hyperparameter; Machine learning; Random forest; Wearable computer	W3217657661; W3195445035	A study on the impact of the users’ characteristics on the performance of wearable fall detection systems; A Study of One-Class Classification Algorithms for Wearable Fall Sensors	2021; 2021
UMA	Hossein Nematzadeh	1	unconfirmed	Universidad de Málaga; Software (Spain)	Algorithm; Computer science; Genetic algorithm	W4404561936	Model-agnostic local explanation: Multi-objective genetic algorithm explainer	2024
UMA	José F. Aldana‐Montes	1	unconfirmed	Universidad de Málaga; Software (Spain)	Algorithm; Computer science; Genetic algorithm	W4404561936	Model-agnostic local explanation: Multi-objective genetic algorithm explainer	2024
UMA	Manuel Paniagua-Gómez	1	confirmed	Universidad de Málaga	Computer science; Internet of Things; Modulation (music); Real-time computing; Stress (linguistics)	W4411673845	Trends and Challenges in Real-Time Stress Detection and Modulation: The Role of the IoT and Artificial Intelligence	2025
UMA	Manuel F. Fernández	1	confirmed	Universidad de Málaga	Computer science; Internet of Things; Modulation (music); Real-time computing; Stress (linguistics)	W4411673845	Trends and Challenges in Real-Time Stress Detection and Modulation: The Role of the IoT and Artificial Intelligence	2025
UMA	María Rubio-Gragera	1	confirmed	Universidad de Málaga	Competence (human resources); Computer science; Confirmatory factor analysis; Context (archaeology); Exploratory factor analysis; Exploratory research; Knowledge management; Psychology; Structural equation modeling; Validity	W4417436257	Validation of a digital competence in artificial intelligence scale for non-university students based on the DigComp model	2025
UMA	Ernesto Colomo Magaña	1	confirmed	Universidad de Málaga	Competence (human resources); Computer science; Confirmatory factor analysis; Context (archaeology); Exploratory factor analysis; Exploratory research; Knowledge management; Psychology; Structural equation modeling; Validity	W4417436257	Validation of a digital competence in artificial intelligence scale for non-university students based on the DigComp model	2025
UMA	Francisco David Guillén Gámez	1	confirmed	Universidad de Málaga	Confirmatory factor analysis; Discriminant validity; Exploratory factor analysis; Key (lock); Knowledge management; Perception; Psychology; Reliability (semiconductor); Structural equation modeling; Transformational leadership	W7120099924	Design and validation of an instrument to evaluate transformational and managerial leadership in the responsible use of artificial intelligence in educational centers	2026
UMA	Francisco Javier Paniagua Rojano	1	confirmed	Universidad de Málaga	Big data; Data science; Disinformation; Engineering; Information and Communications Technology; Knowledge management; Political science; Social media; Social network analysis	W7126051914	Cartography of the Use of Artificial Intelligence Against Disinformation in Europe: Trends, Stakeholders, and Emerging Challenges	2026
UMA	Raquel Cueto-Galán	1	confirmed	Universidad de Málaga	Applied psychology; Communication skills training; Computer science; Logistic regression; Medical education; Psychology; Quality (philosophy); Resource (disambiguation); Usability; Virtual patient	W4415587240	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	2025
UMA	Alejandro Escamilla	1	confirmed	Universidad de Málaga	Applied psychology; Communication skills training; Computer science; Logistic regression; Medical education; Psychology; Quality (philosophy); Resource (disambiguation); Usability; Virtual patient	W4415587240	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	2025
UMA	Maria del Rocio Ramirez-Rodríguez	1	confirmed	Universidad de Málaga	Applied psychology; Communication skills training; Computer science; Logistic regression; Medical education; Psychology; Quality (philosophy); Resource (disambiguation); Usability; Virtual patient	W4415587240	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	2025
UMA	Nuria Sanchez-Corrales	1	confirmed	Universidad de Málaga	Applied psychology; Communication skills training; Computer science; Logistic regression; Medical education; Psychology; Quality (philosophy); Resource (disambiguation); Usability; Virtual patient	W4415587240	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	2025
UMA	Andrés Fontalba-Navas	1	confirmed	Universidad de Málaga	Applied psychology; Communication skills training; Computer science; Logistic regression; Medical education; Psychology; Quality (philosophy); Resource (disambiguation); Usability; Virtual patient	W4415587240	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	2025
UMA	Ibon Eguíluz‐Gracia	1	confirmed	Hospital Regional Universitario de Málaga; Instituto de Investigación Biomédica de Málaga; Universidad de Málaga	Allergy; Applications of artificial intelligence; Artificial intelligence; Bridge (graph theory); Computer science; Data science; Engineering ethics; Medicine; Narrative review; Perspective (graphical)	W4414043654	Artificial intelligence in allergy and immunology: Recent developments, implementation challenges, and the road toward clinical impact	2025
UMA	Marı́a José Torres	1	confirmed	Hospital Regional Universitario de Málaga; Instituto de Investigación Biomédica de Málaga; Universidad de Málaga	Allergy; Applications of artificial intelligence; Artificial intelligence; Bridge (graph theory); Computer science; Data science; Engineering ethics; Medicine; Narrative review; Perspective (graphical)	W4414043654	Artificial intelligence in allergy and immunology: Recent developments, implementation challenges, and the road toward clinical impact	2025
UMA	M Nagabhushana Rao	1	confirmed	Universidad de Málaga	Artificial intelligence; Cognition; Computer science; Domain (mathematical analysis); Generative grammar; Machine learning; Reinforcement learning; Reliability (semiconductor); Sensor fusion; Trustworthiness	W7124877155	Next-Generation AI Systems: From Cognitive Models to Real-World Impact	2025
UMA	Gogineni Saikiran	1	confirmed	Universidad de Málaga	Artificial intelligence; Cognition; Computer science; Domain (mathematical analysis); Generative grammar; Machine learning; Reinforcement learning; Reliability (semiconductor); Sensor fusion; Trustworthiness	W7124877155	Next-Generation AI Systems: From Cognitive Models to Real-World Impact	2025
UMA	Francisco D. Guillén‐Gámez	1	confirmed	Universidad de Málaga	Faculty development; Higher education; Mathematics education; Medical education; Pedagogy; Psychology	W4403170672	Empowering the Faculty of Education Students: Applying AI’s Potential for Motivating and Enhancing Learning	2024
UMA	Abolfazl Siyamiyan Gorji	1	confirmed	Universidad de Málaga	Advertising; Advice (programming); Business; Computer science; Marketing; Resistance (ecology); Tourism; Typology	W4412046979	Travel Virtual Assistant or Untrusted Advisor? Developing a Typology of Resistance to <scp>AI</scp> ‐Generated Travel Advice	2025
UMA	Jesús Saldaña García	1	unconfirmed	Universidad de Málaga; Hospital Universitario La Paz	Clearance; Data science; Dyslipidemia; Intensive care medicine; Medicine; Narrative review; Precision medicine; Profiling (computer programming); Risk analysis (engineering); Risk stratification	W4412456849	Integrating New Technologies in Lipidology: A Comprehensive Review	2025
UMA	Dario Russo	1	confirmed	Universidad de Málaga	Agency (philosophy); Artificial intelligence; Computer science; Corpus linguistics; Generative grammar; Linguistics; Narrative; Newspaper; Psychology; Sociology	W7131655367	Artificial Intelligence and Fake News: Linguistic Analysis, Gender Bias, and Ethics in Digital Media Communication	2026
UMA	Yolanda Casermeiro-Corpas	1	confirmed	Universidad de Málaga	Bibliometrics; Business intelligence; Competitor analysis; Computer science; Data science; Diversification (marketing strategy); Key (lock); Knowledge management; Marketing research; Scopus	W7133878676	Mapping artificial intelligence in marketing: insights through a two-decade analysis (2000–2024)	2026
UMA	Francisco Rejón-Guardia	1	confirmed	Universidad de Málaga	Bibliometrics; Business intelligence; Competitor analysis; Computer science; Data science; Diversification (marketing strategy); Key (lock); Knowledge management; Marketing research; Scopus	W7133878676	Mapping artificial intelligence in marketing: insights through a two-decade analysis (2000–2024)	2026
UMA	María Vallespín	1	confirmed	Universidad de Málaga	Bibliometrics; Business intelligence; Competitor analysis; Computer science; Data science; Diversification (marketing strategy); Key (lock); Knowledge management; Marketing research; Scopus	W7133878676	Mapping artificial intelligence in marketing: insights through a two-decade analysis (2000–2024)	2026
UMA	Francesco Costa	1	unconfirmed	Instituto de Investigación Biomédica de Málaga; Centro de Investigación Biomédica en Red; University of Messina; Centro de Investigación en Red en Enfermedades Cardiovasculares; Instituto de Salud Carlos III	Artificial intelligence; Certification; Generalizability theory; Health care; Medicine; Pharmacotherapy; Psychological intervention; Risk analysis (engineering); Standardization; Transparency (behavior)	W4412455680	Artificial intelligence in cardiovascular pharmacotherapy: applications and perspectives	2025
UMA	Juan José Gómez‐Doblas	1	unconfirmed	Universidad de Málaga; Instituto de Investigación Biomédica de Málaga; Centro de Investigación Biomédica en Red; Centro de Investigación en Red en Enfermedades Cardiovasculares; Instituto de Salud Carlos III	Artificial intelligence; Certification; Generalizability theory; Health care; Medicine; Pharmacotherapy; Psychological intervention; Risk analysis (engineering); Standardization; Transparency (behavior)	W4412455680	Artificial intelligence in cardiovascular pharmacotherapy: applications and perspectives	2025
UMA	Arancha Díaz Expósito	1	unconfirmed	Instituto de Investigación Biomédica de Málaga; Centro de Investigación en Red en Enfermedades Cardiovasculares; Centro de Investigación Biomédica en Red; Instituto de Salud Carlos III	Artificial intelligence; Certification; Generalizability theory; Health care; Medicine; Pharmacotherapy; Psychological intervention; Risk analysis (engineering); Standardization; Transparency (behavior)	W4412455680	Artificial intelligence in cardiovascular pharmacotherapy: applications and perspectives	2025
UMA	Eva María González Robles	1	confirmed	Universidad de Málaga	Business; Executive summary; Marketing; Marketing management	W4406906895	AI in Marketing Management: Executive Perspectives from Companies	2024
UMA	Lucía Ballesteros-Aguayo	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Computer security; Disinformation	W4409034698	A fact-checking tool based on Artificial Intelligence to fight disinformation on Telegram	2025
UMA	Violeta Cebrián-Robles	1	unconfirmed	Universidad de Málaga; Universidad de Extremadura	Digital literacy; Enthusiasm; Exploratory research; Higher education; Internship; Medical education; Perception; Practicum; Psychology; Strengths and weaknesses	W4414599221	Perceptions about the use of Artificial Intelligence in external internships in higher education	2025
UMA	Francisco J. Baldán	1	confirmed	Universidad de Málaga	Analytics; Artificial intelligence; Big data; Computer science; Data science; Generalizability theory; Interpretability; Machine learning; Standardization	W4410953613	Revolutionizing Sperm Analysis with AI: A Review of Computer-Aided Sperm Analysis Systems	2025
UMA	Ana León-Gómez	1	confirmed	Universidad de Málaga	Computer science; Curriculum; Educational technology; Internship; Knowledge management; Perception; Professional development; Psychology	W4413806993	University students’ perceptions of the impact of artificial intelligence in the business sector on their educational and professional development	2025
UMA	V. Muñoz	1	confirmed	Universidad de Málaga	Computer science; Curriculum; Educational technology; Internship; Knowledge management; Perception; Professional development; Psychology	W4413806993	University students’ perceptions of the impact of artificial intelligence in the business sector on their educational and professional development	2025
UMA	Alberto Tudela	1	confirmed	Universidad de Málaga	Architecture; Artificial intelligence; Behavior-based robotics; Computer science; Episodic memory; Human–computer interaction; Process (computing); Robot; Software	W4413206531	Building a Self-Explanatory Social Robot on the Basis of an Explanation-Oriented Runtime Knowledge Model	2025
UMA	Óscar Pons	1	confirmed	Universidad de Málaga	Architecture; Artificial intelligence; Behavior-based robotics; Computer science; Episodic memory; Human–computer interaction; Process (computing); Robot; Software	W4413206531	Building a Self-Explanatory Social Robot on the Basis of an Explanation-Oriented Runtime Knowledge Model	2025
UMA	Nicolás J. Gallego-Molina	1	unconfirmed	Universidad de Málaga; Instituto Andaluz de Ciencias de la Tierra	Artificial intelligence; Cognition; Computer science; Discriminative model; Dynamics (music); Dyslexia; Electroencephalography; Feature (linguistics); Pattern recognition (psychology); Speech recognition	W4400260010	Unraveling Brain Synchronisation Dynamics by Explainable Neural Networks using EEG Signals: Application to Dyslexia Diagnosis	2024
UMA	Juan E. Arco	1	unconfirmed	Universidad de Málaga; Universidad de Granada; Instituto Andaluz de Ciencias de la Tierra	Artificial intelligence; Cognition; Computer science; Discriminative model; Dynamics (music); Dyslexia; Electroencephalography; Feature (linguistics); Pattern recognition (psychology); Speech recognition	W4400260010	Unraveling Brain Synchronisation Dynamics by Explainable Neural Networks using EEG Signals: Application to Dyslexia Diagnosis	2024
UMA	José María López‐Jiménez	1	confirmed	Universidad de Málaga	Accounting; Business; Directive; Financial sector; Leverage (statistics); Mandate; Relevance (law); Sustainability; Sustainability reporting; Sustainable development	W4317884115	Evaluation of non-financial information and its contribution to advancing the sustainable development goals within the Spanish banking sector	2023
UMA	Francisco José Ruiz Rey	1	confirmed	Universidad de Málaga	Competence (human resources); Context (archaeology); Descriptive statistics; Identity theft; Medical education; Pedagogy; Psychology; Public relations; The Internet	W4386608382	Impact of Digital Contexts in the Training of University Education Students	2023
UMA	María L. Garcia-Martín	1	unconfirmed	Universidad de Málaga; Andalusian Centre for Nanomedicine and Biotechnology; Junta de Andalucía	Artificial intelligence; Bioinformatics; Computational biology; Computer science; Fetal growth; Fetus; Gestational age; Machine learning; Medicine; Phenotype	W4385781394	Similarity network fusion to identify phenotypes of small-for-gestational-age fetuses	2023
UMA	Virginia Soria-Utrilla	1	confirmed	Hospital Regional Universitario de Málaga	Artificial intelligence; Computer science; Machine learning; Medicine; Primary (astronomy); Primary hyperparathyroidism; Radiology	W4409776645	Advanced radiomic prediction of osteoporosis in primary hyperparathyroidism: a machine learning-based analysis of CT images	2025
UMA	Dolores Domínguez-Pinos	1	unconfirmed	Universidad de Málaga; Hospital Clínico Universitario Virgen de la Victoria	Artificial intelligence; Computer science; Machine learning; Medicine; Primary (astronomy); Primary hyperparathyroidism; Radiology	W4409776645	Advanced radiomic prediction of osteoporosis in primary hyperparathyroidism: a machine learning-based analysis of CT images	2025
UMA	Miguel J. Ruiz-Gómez	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Machine learning; Medicine; Primary (astronomy); Primary hyperparathyroidism; Radiology	W4409776645	Advanced radiomic prediction of osteoporosis in primary hyperparathyroidism: a machine learning-based analysis of CT images	2025
UMA	Jennifer Barbosa-Galeano	1	confirmed	Universidad de Málaga	Accelerometer; Activity recognition; Artificial intelligence; Computer science; Context (archaeology); Gyroscope; Inertial measurement unit; Popularity; Smartwatch; Wearable computer	W4400572295	UMAHand: A dataset of inertial signals of typical hand activities	2024
UMA	Francisco J. González-Cañete	1	confirmed	Universidad de Málaga	Accelerometer; Activity recognition; Artificial intelligence; Computer science; Context (archaeology); Gyroscope; Inertial measurement unit; Popularity; Smartwatch; Wearable computer	W4400572295	UMAHand: A dataset of inertial signals of typical hand activities	2024
UMA	Jorge Chauca García	1	confirmed	Universidad de Málaga	Denunciation; Dystopia; Face (sociological concept); Internet privacy; Political science; Politics; Relation (database); Sociology; Task (project management); The Internet	W4213221688	Social Behaviour and Artificial Intelligence	2022
UMA	Aleksandra Porjazoska Kujundziski	1	unconfirmed	Universidad de Málaga; Jožef Stefan Institute; Jožef Stefan International Postgraduate School; International Balkan University; University of Rijeka; Tallinn University of Technology; Offenburg University of Applied Sciences	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Ervin Domazet	1	unconfirmed	Universidad de Málaga; Tallinn University of Technology; Offenburg University of Applied Sciences; University of Rijeka; International Balkan University; Jožef Stefan Institute; Jožef Stefan International Postgraduate School	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Hiqmet Kamberaj	1	unconfirmed	Universidad de Málaga; Offenburg University of Applied Sciences; International Balkan University; Tallinn University of Technology; Jožef Stefan Institute; University of Rijeka; Jožef Stefan International Postgraduate School	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Damir Rahmani	1	unconfirmed	Universidad de Málaga; Offenburg University of Applied Sciences; Tallinn University of Technology; Jožef Stefan International Postgraduate School; University of Rijeka; International Balkan University; Jožef Stefan Institute	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Amra Feta	1	unconfirmed	Universidad de Málaga; International Balkan University; University of Rijeka; Tallinn University of Technology; Jožef Stefan Institute; Jožef Stefan International Postgraduate School; Offenburg University of Applied Sciences	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Francisco Lopez Valverde	1	unconfirmed	Universidad de Málaga; Tallinn University of Technology; International Balkan University; Jožef Stefan Institute; University of Rijeka; Jožef Stefan International Postgraduate School; Offenburg University of Applied Sciences	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Sergio Gálvez	1	unconfirmed	Universidad de Málaga; Tallinn University of Technology; University of Rijeka; Offenburg University of Applied Sciences; Jožef Stefan Institute; Jožef Stefan International Postgraduate School; International Balkan University	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Eduard Petlenkov	1	unconfirmed	Universidad de Málaga; International Balkan University; University of Rijeka; Jožef Stefan Institute; Offenburg University of Applied Sciences; Jožef Stefan International Postgraduate School; Tallinn University of Technology	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Kristina Vassiljeva	1	unconfirmed	Universidad de Málaga; University of Rijeka; Jožef Stefan Institute; Tallinn University of Technology; Jožef Stefan International Postgraduate School; International Balkan University; Offenburg University of Applied Sciences	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Ivan Štajduhar	1	unconfirmed	Universidad de Málaga; International Balkan University; Tallinn University of Technology; Jožef Stefan International Postgraduate School; Jožef Stefan Institute; University of Rijeka; Offenburg University of Applied Sciences	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	T Hagen	1	unconfirmed	Universidad de Málaga; Offenburg University of Applied Sciences; University of Rijeka; Tallinn University of Technology; Jožef Stefan International Postgraduate School; Jožef Stefan Institute; International Balkan University	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Anton Gradišek	1	unconfirmed	Universidad de Málaga; University of Rijeka; Jožef Stefan International Postgraduate School; International Balkan University; Tallinn University of Technology; Jožef Stefan Institute; Offenburg University of Applied Sciences	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Aleksander Zidanšek	1	unconfirmed	Universidad de Málaga; Offenburg University of Applied Sciences; Tallinn University of Technology; Jožef Stefan International Postgraduate School; University of Rijeka; International Balkan University; Jožef Stefan Institute	Environmental science; Green growth; Inclusive growth	W4378981708	MIC 2023: Toward Green, Inclusive, and Digital Growth	2023
UMA	Felix Villalba-Romero	1	confirmed	Universidad de Málaga	Business; Corporate social responsibility; Engineering ethics; Environmental ethics; Social responsibility; Sociology	W4409249898	Ethical and Corporate Social Responsibility	2025
UMA	Jaime Martín‐Martín	1	confirmed	Instituto de Investigación Biomédica de Málaga; Universidad de Málaga	Artificial intelligence; Computer science; Convolutional neural network; Glossary; Human–computer interaction; Multimedia; Natural language processing; Optical character recognition; Vocabulary	W4362466625	Synthetized Multilanguage OCR Using CRNN and SVTR Models for Realtime Collaborative Tools	2023
UMA	Loli Burgueño	1	confirmed	Universidad de Málaga	Computer science; Data science; Diagrammatic reasoning; Domain (mathematical analysis); Engineering ethics; Generative grammar; Inclusion (mineral); Knowledge management; Management science; Software	W4417250728	Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education	2025
UMA	Nathalie Moreno	1	confirmed	Universidad de Málaga	Computer science; Data science; Diagrammatic reasoning; Domain (mathematical analysis); Engineering ethics; Generative grammar; Inclusion (mineral); Knowledge management; Management science; Software	W4417250728	Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education	2025
UMA	Javier Troya	1	confirmed	Universidad de Málaga	Computer science; Data science; Diagrammatic reasoning; Domain (mathematical analysis); Engineering ethics; Generative grammar; Inclusion (mineral); Knowledge management; Management science; Software	W4417250728	Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education	2025
UMA	Paula Muñoz	1	confirmed	Universidad de Málaga	Computer science; Data science; Diagrammatic reasoning; Domain (mathematical analysis); Engineering ethics; Generative grammar; Inclusion (mineral); Knowledge management; Management science; Software	W4417250728	Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education	2025
UMA	José Antonio Montenegro	1	confirmed	Universidad de Málaga	Business; Citizen science; Collaborative governance; Computer science; Corporate governance; Data quality; Empowerment; Knowledge management; Political science; Quality (philosophy)	W4391542026	EventGeoScout: Fostering Citizen Empowerment and Augmenting Data Quality through Collaborative Geographic Information Governance and Optimization	2024
UMA	Antonio Muñoz	1	confirmed	Universidad de Málaga	Business; Citizen science; Collaborative governance; Computer science; Corporate governance; Data quality; Empowerment; Knowledge management; Political science; Quality (philosophy)	W4391542026	EventGeoScout: Fostering Citizen Empowerment and Augmenting Data Quality through Collaborative Geographic Information Governance and Optimization	2024
UMA	María Jesús Fernández Torres	1	confirmed	Universidad de Málaga	Disinformation; Ideology; Lexicon; Media studies; Narrative; Newspaper; Political science; Politics; Rhetorical question; Sociology	W7125681158	Strategic Use of Disinformation Terminology in Political Communication: Media Narratives of Delegitimisation	2026
UMA	Nereida Cea	1	confirmed	Universidad de Málaga	Disinformation; Ideology; Lexicon; Media studies; Narrative; Newspaper; Political science; Politics; Rhetorical question; Sociology	W7125681158	Strategic Use of Disinformation Terminology in Political Communication: Media Narratives of Delegitimisation	2026
UMA	Francisco Marcos Martín-Martín	1	confirmed	Universidad de Málaga	Disinformation; Ideology; Lexicon; Media studies; Narrative; Newspaper; Political science; Politics; Rhetorical question; Sociology	W7125681158	Strategic Use of Disinformation Terminology in Political Communication: Media Narratives of Delegitimisation	2026
