openalex_id	university	title	keep	pdf_url	status	detail
W2983926413	UMA	Data Mining in the Mixed Methods: Application to the Study of the Psychological Profiles of Athletes	yes	https://www.frontiersin.org/articles/10.3389/fpsyg.2019.02675/pdf	OK	Downloaded: W2983926413.pdf
W3195445035	UMA	A Study of One-Class Classification Algorithms for Wearable Fall Sensors	yes	https://www.mdpi.com/2079-6374/11/8/284/pdf	FAILED	HTTP 403, Content-Type: text/html
W4294253312	UMA	A Low Cost IoT Cyber-Physical System for Vehicle and Pedestrian Tracking in a Smart Campus	yes	https://www.mdpi.com/1424-8220/22/17/6585/pdf?version=1662355817	FAILED	HTTP 403, Content-Type: text/html
W4403213953	UMA	Disease ecology and pathogeography: Changing the focus to better interpret and anticipate complex environment–host–pathogen interactions	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ecog.07684	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4406795585	UMA	Assessment of Pine Tree Crown Delineation Algorithms on UAV Data: From K-Means Clustering to CNN Segmentation	yes	https://www.mdpi.com/1999-4907/16/2/228/pdf?version=1737737091	FAILED	HTTP 403, Content-Type: text/html
W4394623252	UMA	Prediction of attention deficit hyperactivity disorder based on explainable artificial intelligence	yes	http://rua.ua.es/dspace/bitstream/10045/142338/5/Navarro-Soria_etal_2024_ApplNeuropsycholChild_preprint.pdf	OK	Downloaded: W4394623252.pdf
W4388733597	UMA	Combining UAV thermography, point cloud analysis and machine learning for assessing small‐scale evapotranspiration patterns in a tropical rainforest	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eco.2604	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4392699515	UMA	Prediction of attention deficit hyperactivity disorder based on explainable artificial intelligence	yes	https://www.researchsquare.com/article/rs-3992393/latest.pdf	OK	Downloaded: W4392699515.pdf
W4413406176	UMA	Propagating uncertainty in urban tree trait measurements to estimate socioeconomic inequities in ecosystem service accessibility: A machine learning and simulation framework	yes	https://doi.org/10.1016/j.indic.2025.100864	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4409199860	UMA	Exploratory study on plasma Acylglycerol and Acylethanolamide dysregulation in substance use and attention-deficit/hyperactivity disorder: Implications for novel biomarkers in dual diagnosis	yes	https://doi.org/10.1016/j.pnpbp.2025.111350	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W7122775556	UMA	Interpretable inflammation landscape of circulating immune cells	yes	https://doi.org/10.1038/s41591-025-04126-3	FAILED	"HTTP 200, Content-Type: text/html; charset=""UTF-8"""
W2944673559	UMA	Microbiomes as the new keystone for life sciences development	yes	https://sfamjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1751-7915.13424	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4387260246	UMA	OC01.04: Similarity network fusion to identify phenotypes of small‐for‐gestational‐age fetuses	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/uog.26324	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4394836292	UMA	Flextory: Flexible Software Factory of IoT Data Consumers	yes	https://www.mdpi.com/1424-8220/24/8/2550/pdf?version=1713264153	FAILED	HTTP 403, Content-Type: text/html
W7123357449	UMA	Bioinformatics-Inspired IMU Stride Sequence Modeling for Fatigue Detection Using Spectral–Entropy Features and Hybrid AI in Performance Sports	yes	https://www.mdpi.com/1424-8220/26/2/525/pdf	FAILED	HTTP 403, Content-Type: text/html
W7124843487	UMA	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	yes	https://www.researchsquare.com/article/rs-8455214/latest.pdf	OK	Downloaded: W7124843487.pdf
W3177677649	UMA	Impact of Visual Design Elements and Principles in Human Electroencephalogram Brain Activity Assessed with Spectral Methods and Convolutional Neural Networks	yes	https://doi.org/10.3390/s21144695	FAILED	HTTP 403, Content-Type: text/html
W3016966174	UMA	A Study of the Use of Gyroscope Measurements in Wearable Fall Detection Systems	yes	https://www.mdpi.com/2073-8994/12/4/649/pdf?version=1587376411	FAILED	HTTP 403, Content-Type: text/html
W4388260481	UMA	MachNet, a general Deep Learning architecture for Predictive Maintenance within the industry 4.0 paradigm	yes	https://doi.org/10.1016/j.engappai.2023.107365	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W2810290220	UMA	Propuesta de un marco educativo para una sociedad sostenible	yes	http://www.revistas.uma.es/index.php/NEIJ/article/download/4469/4683	OK	Downloaded: W2810290220.pdf
W4414033595	UMA	Unravelling consumer sentiments towards communicated health-safety and sustainability practices in hotels	yes	https://journals.sagepub.com/doi/pdf/10.1177/14673584251376631	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7124877155	UMA	Next-Generation AI Systems: From Cognitive Models to Real-World Impact	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4384024297	UMA	Semi-Supervised Learning with Coevolutionary Generative Adversarial Networks	yes	https://dl.acm.org/doi/pdf/10.1145/3583131.3590426	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4412106293	UMA	SAFERNet: Channel, Positional, and Global Attention Fusion for Efficient RGB-T Segmentation in Disaster Robotics	yes	https://www.authorea.com/doi/pdf/10.22541/au.175199254.45194201	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4413215088	UMA	Multi-population GAN Training: Analyzing Co-Evolutionary Algorithms	yes	https://dl.acm.org/doi/pdf/10.1145/3712255.3734362?download=true	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4392122468	UMA	Cytokine profiling and transcriptomics in mononuclear cells define immune variants in Meniere Disease	yes	https://www.nature.com/articles/s41435-024-00260-z.pdf	OK	Downloaded: W4392122468.pdf
W7133185216	UMA	Explainable AI for end-to-end pathogen target discovery and molecular design	yes	https://doi.org/10.64898/2026.02.27.708593	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4415587240	UMA	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	yes	https://www.researchsquare.com/article/rs-7270436/latest.pdf	OK	Downloaded: W4415587240.pdf
W4328090755	UMA	Automated detection of vehicles with anomalous trajectories in traffic surveillance videos	yes	https://riuma.uma.es/xmlui/bitstream/10630/30222/3/ICAE_Automated_detection_preprint.pdf	FAILED	HTTP 404, Content-Type: text/html; charset=utf-8
W4309003552	UMA	Dataset with Tactile and Kinesthetic Information from a Human Forearm and Its Application to Deep Learning	yes	https://www.mdpi.com/1424-8220/22/22/8752/pdf?version=1668576396	FAILED	HTTP 403, Content-Type: text/html
W4407092685	UMA	Unmasking AI’s Role in the Age of Disinformation: Friend or Foe?	yes	https://doi.org/10.3390/journalmedia6010019	FAILED	HTTP 403, Content-Type: text/html
W2144261413	UMA	RAS polymorphisms and angiotensin peptides plasma levels	yes	https://academic.oup.com/ajh/article-pdf/14/S1/149A/5646856/14_S1_149Ab.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W2948738466	UMA	FAMILY FUNCTIONING CHARACTERISTICS INVOLVED IN ADOLESCENT DEPRESSIVE SYMPTOMS	yes	https://doi.org/10.36315/2019inpact064	OK	Downloaded: W2948738466.pdf
W4415427771	UMA	Creating Onomastic Social Network Maps of Books Using Their Indexes. Case Study: ‘Papyrus: The Invention of Books in the Ancient World’	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/leap.2029	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7131655367	UMA	Artificial Intelligence and Fake News: Linguistic Analysis, Gender Bias, and Ethics in Digital Media Communication	yes	https://journals.uco.es/alfinge/article/download/18691/17059	OK	Downloaded: W7131655367.pdf
W4312083810	UMA	ExTrA: Explaining architectural design tradeoff spaces via dimensionality reduction	yes	https://doi.org/10.1016/j.jss.2022.111578	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4402591989	UMA	Exploring Ethical Dimensions of AI Assistants and Chatbots	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4386832319	UMA	On-line learning applied to spiking neural network for antilock braking systems	yes	https://doi.org/10.1016/j.neucom.2023.126784	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4404122645	UMA	An Alien in the Newsroom: AI Anxiety in European and American Newspapers	yes	https://www.mdpi.com/2076-0760/13/11/608/pdf?version=1730966186	FAILED	HTTP 403, Content-Type: text/html
W4410858606	KK	Artificial Intelligence Technologies as Smart Solutions for Sustainable Protected Areas Management	yes	https://www.mdpi.com/2071-1050/17/11/5006/pdf?version=1748523126	FAILED	HTTP 403, Content-Type: text/html
W4397032894	KK	Exploring the Intersections of Artificial Intelligence, Organizational Behavior, and Communication Dynamics in the Modern Workplace	yes	https://toknowpress.net/submission/index.php/ijmkl/article/view/150/94	OK	Downloaded: W4397032894.pdf
W4411160104	KK	BUSINESS ACTIONS POSING THREAT TO NATIONAL SECURITY	yes	https://journals.ru.lv/index.php/ETR/article/download/8505/6952	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4411641989	KK	Modern Slavery in the Gig Economy: Analysing the Exploitation of Gig and Freelance Workers through AI-Driven Communication Strategies and Automated Surveillance	yes	https://toknowpress.net/submission/index.php/ijmkl/article/view/203/136	OK	Downloaded: W4411641989.pdf
W4391676703	KK	Beyond interaction: Generative AI in conversational marketing - foundations, developments, and future directions	yes	https://journals.gen.tr/index.php/jlecon/article/download/2294/1543	OK	Downloaded: W4391676703.pdf
W4413181039	KK	The Role of Generative Artificial Intelligence in E-Commerce: Trends, Challenges and Opportunities	yes	https://www.epess.net/index.php/epess/article/download/906/929	OK	Downloaded: W4413181039.pdf
W4411935258	KK	Improving the company’s communication strategy with retailers	yes	https://journals.lsu.lt/laisvalaikio-tyrimai/article/download/1627/1155	ERROR	HTTPSConnectionPool(host='journals.lsu.lt', port=443): Max retries exceeded with url: /laisvalaikio-tyrimai/article/download/1627/1155 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)')))
W4400460850	KK	Criteria for selecting artificial intelligence tools	yes	https://doi.org/10.59476/ilpmt2024.100-106	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4406536528	KK	Multiple, Single Trait GWAS and Supervised Machine Learning Reveal the Genetic Architecture of <i>Fraxinus excelsior</i> Tolerance to Ash Dieback in Europe	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/pce.15361	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4405160333	UT	Integrative approaches to enhance reproductive resilience of crops for climate-proof agriculture	yes	https://doi.org/10.1016/j.stress.2024.100704	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4411029021	UT	The Integration of Cone Beam Computed Tomography, Artificial Intelligence, Augmented Reality, and Virtual Reality in Dental Diagnostics, Surgical Planning, and Education: A Narrative Review	yes	https://www.mdpi.com/2076-3417/15/11/6308/pdf?version=1749033850	FAILED	HTTP 403, Content-Type: text/html
W4404903329	UT	Integrating Metabolomics Domain Knowledge with Explainable Machine Learning in Atherosclerotic Cardiovascular Disease Classification	yes	https://www.mdpi.com/1422-0067/25/23/12905/pdf?version=1733099901	FAILED	HTTP 403, Content-Type: text/html
W4410777711	UT	Applying Facebook Prophet to forecast the passenger flow in a seaport	yes	https://so04.tci-thaijo.org/index.php/MTR/article/download/277161/187998	OK	Downloaded: W4410777711.pdf
W4200523417	UT	Implications of daily applied artificial intelligence and the future of our rights	yes	https://www.wydawnictwo.wsge.edu.pl/pdf-144409-70316?filename=IMPLICATIONS OF DAILY.pdf	OK	Downloaded: W4200523417.pdf
W4410481635	UT	Analyzing the Ecosystem Contexts in the AI Literature Using Latent Dirichlet Allocation and Exploratory Factor Analysis	yes	https://doi.org/10.37394/23209.2025.22.29	OK	Downloaded: W4410481635.pdf
W4412933679	UT	A hermeneutical analysis of human rights protections in the deployment and regulation of AI systems in the Western Balkans	yes	https://malque.pub/ojs/index.php/msj/article/download/11254/4194	OK	Downloaded: W4412933679.pdf
W4413074216	UT	Artificial Intelligence and Humanoid Robotics: Bioethical Implications of Replacing Human Agency in Healthcare and beyond	yes	https://reference-global.com/2/v2/download/article/10.2478/ebtj-2025-0019.pdf	OK	Downloaded: W4413074216.pdf
W4413469461	UT	Hybrid forecasting methods across varied domains-a systematic review	yes	https://ijai.iaescore.com/index.php/IJAI/article/download/26949/14606	OK	Downloaded: W4413469461.pdf
W4415268218	UT	From Ultrasound Image Collection to De-identification and Re-identification: A Practical Pipeline	yes	https://doi.org/10.37394/232018.2025.13.57	OK	Downloaded: W4415268218.pdf
W4417026910	UT	Guest Acceptance of Smart and AI Technologies in Hospitality: Evidence from Behavioral and Financial Intentions in an Emerging Market (Albania)	yes	https://www.preprints.org/frontend/manuscript/871a0cd64340d9007b448e97999fc39e/download_pub	FAILED	HTTP 403, Content-Type: text/html
W7128421036	UT	Application of machine learning algorithms for NPL prediction based on financial data. The case of Albania	yes	https://malque.pub/ojs/index.php/msj/article/download/13446/5807	OK	Downloaded: W7128421036.pdf
W7128440946	UT	A Technological Blueprint for Smart and AI-Driven Hospitality in Emerging Tourism Markets: Evidence from Albania	yes	https://www.mdpi.com/2079-8954/14/2/188/pdf?version=1770805889	FAILED	HTTP 403, Content-Type: text/html
W4405913001	UT	CHALLANGES AND OPPORTUNITIES OF AI IMPLEMENTATION IN TOURISM: AN ETHICAL AND TECHNOLOGICAL PERSPECTIVE	yes	https://ojs.kvk.lt/index.php/SVV/article/download/357/299	OK	Downloaded: W4405913001.pdf
W4406560865	UT	AI-driven innovation within the ICT sector	yes	https://scrd.eu/index.php/scrd/article/download/593/553	OK	Downloaded: W4406560865.pdf
W4386607180	UT	Unveiling the Digital Fingerprints: Analysis of Internet attacks based on website fingerprints	yes	https://www.researchsquare.com/article/rs-3314855/latest.pdf	OK	Downloaded: W4386607180.pdf
W4407604885	UT	The Impact of AI and ML Tools on the Accounting and Auditing Profession: A Survey of Student Expectations	yes	https://www.dpublication.com/conference-proceedings/index.php/imeconf/article/download/841/534	OK	Downloaded: W4407604885.pdf
W4413420839	UT	Regulation of Platform Work in the EU: A Comparative Analysis of the Draft Directive of 2021 and the Directive (EU) 2024/2831	yes	https://balkans-jetss.org/index.php/index_bjetss/article/download/135/114	OK	Downloaded: W4413420839.pdf
W7117587373	UT	Between ethics and algorithms: protecting rights in the digital era	yes	https://www.jomswsge.com/pdf-215775-133792?filename=Between-ethics-and-algori.pdf	OK	Downloaded: W7117587373.pdf
W7118576169	UT	Awareness and attitudes toward digital work platforms among Albanian students	yes	https://malque.pub/ojs/index.php/mr/article/download/12975/5522	OK	Downloaded: W7118576169.pdf
W7131275768	UT	BIG DATA VISUALIZATION THROUGH AI AND ANALYTICAL TECHNIQUES	yes	https://jns.edu.al/wp-content/uploads/2026/02/2-Inform.-Emiranda-Loka_Alda-Kika.pdf	OK	Downloaded: W7131275768.pdf
W4409480397	UT	AUTOMATING FINANCIAL AND OPERATIONALPROCESSES USING ERP SYSTEMS IN DEVELOPINGCOUNTRIES: TRENDS AND CHALLENGES	yes	https://doi.org/10.70827/1224afaop	OK	Downloaded: W4409480397.pdf
W4388946655	UT	A toolbox of machine learning software to support microbiome analysis	yes	https://www.frontiersin.org/articles/10.3389/fmicb.2023.1250806/pdf?isPublishedV2=False	OK	Downloaded: W4388946655.pdf
W4403778721	UT	NIR Spectroscopy Application for Quality Control of Wheat Grain Produced in Albania	yes	https://www.researchsquare.com/article/rs-5245832/latest.pdf	OK	Downloaded: W4403778721.pdf
W4390933839	UT	Synthetic Data Generation	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4406459672	UT	Using AI to Improve Accessibility and Inclusivity in Higher Education for Students with Disabilities	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4416102023	UT	Digital transformation and AI integration in accounting education: Evidence from Albania	yes	https://learning-gate.com/index.php/2576-8484/article/download/10877/3500	OK	Downloaded: W4416102023.pdf
W4409274183	UT	Empirical Study of the Degree of Knowledge of Standards and References in Financial Information - Case of Albania	yes	http://www.hrpub.org/download/20250330/UJAF1-12240410.pdf	ERROR	HTTPSConnectionPool(host='www.hrpub.org', port=443): Max retries exceeded with url: /download/20250330/UJAF1-12240410.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)')))
W4416104283	THWS	Human-centred robotics and the EU AI Act: selected standards and implications	yes	https://ojs.kaunokolegija.lt/index.php/mttlk/article/download/730/779	OK	Downloaded: W4416104283.pdf
W7133219553	THWS	Defamiliarization Attack: Literary Theory Enabled Discussion of LLM Safety	yes	https://www.mdpi.com/2079-9292/15/5/1047/pdf	FAILED	HTTP 403, Content-Type: text/html
W3101243682	THWS	Advances in Machine Learning Detecting Changeover Processes in Cyber Physical Production Systems	yes	https://www.mdpi.com/2504-4494/4/4/108/pdf	FAILED	HTTP 403, Content-Type: text/html
W3205696641	THWS	Federated Learning - Methods, Applications and beyond	yes	https://doi.org/10.14428/esann/2021.es2021-4	OK	Downloaded: W3205696641.pdf
W7130692215	THWS	Machine learning approaches for predicting air pollution levels: a transparent, time-aware pipeline for daily AQI in Indian cities	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4414956233	THWS	GNN-DM: A Graph Neural Network Framework for Real-World Gas Distribution Mapping	yes	https://doi.org/10.1109/jsen.2025.3617158	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W3002181443	TAMK	Explainable artificial intelligence and machine learning: A reality rooted perspective	yes	https://arxiv.org/pdf/2001.09464	OK	Downloaded: W3002181443.pdf
W4405791036	TAMK	CompSafeNano project: NanoInformatics approaches for safe-by-design nanomaterials	yes	https://doi.org/10.1016/j.csbj.2024.12.024	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4409015978	TAMK	INSIGHT: An integrated framework for safe and sustainable chemical and material assessment	yes	https://doi.org/10.1016/j.csbj.2025.03.042	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4405889086	TAMK	Infrastructure-as-Code for 5G RAN, Core and SBI Deployment: A comprehensive review	yes	https://gjeta.com/sites/default/files/GJETA-2024-0235.pdf	OK	Downloaded: W4405889086.pdf
W4409252449	TAMK	Artificial intelligence in wellbeing services counties: management and experts’ perspectives on opportunities, challenges and AI readiness	yes	https://journal.fi/finjehew/article/download/155471/104354	OK	Downloaded: W4409252449.pdf
W4403387454	TAMK	Informed consent in the age of smart technologies	yes	https://journal.fi/finjehew/article/download/137992/94803	OK	Downloaded: W4403387454.pdf
W4407776750	TAMK	Comparative Analysis of Shapley Value-Based Feature Selection	yes	https://www.preprints.org/frontend/manuscript/a3e53930770716b307ea9bb29d05a449/download_pub	FAILED	HTTP 403, Content-Type: text/html
W4415956823	TAMK	Radial pulse rate estimation from brightness-mode ultrasound imaging	yes	https://www.degruyterbrill.com/document/doi/10.1515/cdbme-2025-0173/pdf	FAILED	HTTP 500, Content-Type: text/html; charset=UTF-8
W7111586712	TAMK	Enhancing employee performance management : an AI driven approach to overcome key challenges	yes	http://www.theseus.fi/bitstream/10024/898565/2/Tambekar_Nikhil.pdf	OK	Downloaded: W7111586712.pdf
W7113514217	TAMK	AI-driven solutions impact on technical support engineers : Xend Finance - case study	yes	http://www.theseus.fi/bitstream/10024/898937/2/Ejezie_Joyce.pdf	OK	Downloaded: W7113514217.pdf
W7132890665	TAMK	A Practical Overview of Safety Concerns and Mitigation Methods for Visual Deep Learning Algorithms	yes	http://ceur-ws.org/Vol-3087/paper_8.pdf	OK	Downloaded: W7132890665.pdf
W4402940438	TAMK	Integrating dimensional and scaling analyses with functional modelling and graphs: An approach to comprehend mass transfer in welding	yes	https://link.springer.com/content/pdf/10.1007/s00170-024-14500-z.pdf	OK	Downloaded: W4402940438.pdf
W4417109773	TAMK	Securing local LLMs for academic research: a human-system integration analysis and evolution of TAUCHI-GPT	yes	https://link.springer.com/content/pdf/10.1007/s42454-025-00085-9.pdf	OK	Downloaded: W4417109773.pdf
W7111726389	TAMK	Digital transformation in strategic project management for overcoming execution challenges in multinational engineering firms	yes	http://www.theseus.fi/bitstream/10024/900902/3/Roy_Somir.pdf	OK	Downloaded: W7111726389.pdf
W7132987251	TAMK	Predicting Spatially Resolved Gene Expression Clusters from Prostate Cancer Tissue Images with Convolutional Neural Networks	yes	https://trepo.tuni.fi/bitstream/10024/155241/5/HantulaOlli.pdf	OK	Downloaded: W7132987251.pdf
W4411980724	TAMK	Machine learning-based identification of wastewater treatment plant-specific microbial indicators using 16S rRNA gene sequencing	yes	https://www.nature.com/articles/s41598-025-07952-0.pdf	OK	Downloaded: W4411980724.pdf
W7128803773	TAMK	Early Risk Factor Prediction in Chronic Kidney Disease Diagnosis Using Feature Selection and Machine Learning Algorithms	yes	http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2797-4380.pdf	OK	Downloaded: W7128803773.pdf
W7132919165	TAMK	Image Generative AI Approaches for Differential Mobility Spectrometry Data Analysis	yes	https://trepo.tuni.fi/bitstream/10024/160826/2/AholaRoni.pdf	OK	Downloaded: W7132919165.pdf
W2808583237	TAMK	Automated classification of multiphoton microscopy images of ovarian tissue using deep learning	yes	https://www.spiedigitallibrary.org/journals/journal-of-biomedical-optics/volume-23/issue-6/066002/Automated-classification-of-multiphoton-microscopy-images-of-ovarian-tissue-using/10.1117/1.JBO.23.6.066002.pdf?SSO=1	FAILED	HTTP 200, Content-Type: text/html
W4318035722	TAMK	Unstained Tissue Imaging and Virtual Hematoxylin and Eosin Staining of Histologic Whole Slide Images	yes	http://li.uscap.org/article/S0023683723000132/pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7117960513	TAMK	Foundational AI Knowledge Enhances Epistemic Curiosity Development in Game-Based AI Ethics Instruction	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4406230496	THUAS	A data management system for precision medicine	yes	https://journals.plos.org/digitalhealth/article/file?id=10.1371/journal.pdig.0000464&type=printable	OK	Downloaded: W4406230496.pdf
W3107503708	THUAS	Data Protection Around the World: Future Challenges	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4403285408	THUAS	An adaptive network model simulating the effects of an AI coach on supporting safety in hospitals through inducing adherence to guidelines in neonatal medical protocols	yes	https://doi.org/10.1016/j.cogsys.2024.101290	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4413082795	THUAS	Integrating ESG and AI in higher education: a conceptual framework for curriculum innovation	yes	https://journal.doba.si/OJS/index.php/jimb/article/download/396/373	OK	Downloaded: W4413082795.pdf
W7132196516	THUAS	Bridging the Dutch and European Digital Sovereignty gap	yes	https://publications.tno.nl/publication/34639349/urAkBu/TNO-2022-R10507.pdf	OK	Downloaded: W7132196516.pdf
W4387370128	THUAS	Generative AI in creative design processes: a dive into possible cognitive biases	yes	https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1326&context=iasdr	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4395086125	THUAS	Morocco’s Governance of Cities and Borders	yes	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2AB3D0AF6B14CAD564BAD283D5466120/9781009321198c20_267-284.pdf/moroccos-governance-of-cities-and-borders.pdf	OK	Downloaded: W4395086125.pdf
